run_id,master_seed,derived_seed,fluids,fractions,COP,VHC,W_comp,pareto_rank,crowding_distance
37,123456789,2392049427,R1234ZEZ&R142B&R21&R245CA&R245FA,0.080000;0.140000;0.600000;0.060000;0.120000,4.83465884455,6029983.24532,103419.913602,0,0.339495326805
37,123456789,2392049427,R1234ZEZ&R142B&R21&R245FA&RE245FA2,0.060000;0.240000;0.540000;0.120000;0.040000,4.72637395205,6103057.72724,105789.344024,0,0.441903779421
37,123456789,2392049427,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.160000;0.100000;0.100000;0.580000;0.060000,4.86189856914,5737231.69032,102840.483587,0,0.167476880615
37,123456789,2392049427,R1234ZEZ&R142B&R21&R245CA&R245FA,0.140000;0.320000;0.440000;0.060000;0.040000,4.64068182134,6206271.15847,107742.788506,0,0.265782396588
37,123456789,2392049427,R1234ZEZ&R21&R245CA&R245FA&RE245FA2,0.160000;0.660000;0.060000;0.060000;0.060000,4.9519456688,5696230.13784,100970.413135,0,0.235763367893
37,123456789,2392049427,R1234ZEZ&R142B&R21&R245CA&R245FA,0.140000;0.300000;0.440000;0.060000;0.060000,4.64750436743,6164167.50083,107584.621868,0,0.107163353929
37,123456789,2392049427,R1234ZEZ&R142B&R21&R245CA&R245FA,0.120000;0.280000;0.460000;0.080000;0.060000,4.67052377291,6113611.41178,107054.374265,0,0.221934171641
37,123456789,2392049427,R123&R1233ZDE&R1234ZEZ&R142B&R21,0.040000;0.040000;0.120000;0.540000;0.260000,4.42829703109,6321620.41572,112910.221805,0,0.448520402265
37,123456789,2392049427,R1224YDZ&R123&R1336MZZZ&R141B&R245FA,0.040000;0.180000;0.040000;0.660000;0.080000,5.03135470679,3429051.73025,99376.8138281,0,0.842779474962
37,123456789,2392049427,R1233ZDE&R1234ZEZ&R142B&R21&R365MFC,0.040000;0.120000;0.620000;0.200000;0.020000,4.34530892871,6380137.02734,115066.617403,0,inf
37,123456789,2392049427,R123&R1336MZZZ&R141B&R365MFC&RE245FA2,0.220000;0.040000;0.660000;0.020000;0.060000,5.13210790501,3313049.14055,97425.8548835,0,inf
37,123456789,2392049427,R1233ZDE&R1336MZZZ&R141B&R365MFC&RE245FA2,0.120000;0.060000;0.680000;0.060000;0.080000,5.05128043902,3324300.60644,98984.8031675,0,0.276470097363
38,123456789,3039388257,R123&R1336MZZZ&R141B&R21&RE245FA2,0.360000;0.020000;0.520000;0.060000;0.040000,5.06081484726,3475060.94874,98798.3190634,0,inf
38,123456789,3039388257,R123&R1233ZDE&R1336MZZZ&R21&R245CA,0.140000;0.140000;0.040000;0.560000;0.120000,4.91998013293,5029215.54777,101626.42663,0,0.637208953296
38,123456789,3039388257,R123&R1336MZZZ&R141B&R21&RE245FA2,0.340000;0.040000;0.480000;0.080000;0.060000,5.01919792052,3511651.34518,99617.5101914,0,0.0900386360756
38,123456789,3039388257,R123&R1233ZDE&R1336MZZZ&R141B&R21,0.300000;0.100000;0.060000;0.400000;0.140000,4.94843643236,3702832.4782,101042.01738,0,0.0717623549162
38,123456789,3039388257,R123&R1336MZZZ&R141B&R21&RE245FA2,0.340000;0.060000;0.480000;0.080000;0.040000,5.02143791776,3505943.99371,99573.0721338,0,0.0185748319357
38,123456789,3039388257,R123&R1336MZZZ&R141B&R21&RE245FA2,0.260000;0.040000;0.460000;0.180000;0.060000,4.95334636287,3683745.85254,100941.860991,0,0.0382993719848
38,123456789,3039388257,R123&R1336MZZZ&R141B&R21&RE245FA2,0.180000;0.040000;0.500000;0.240000;0.040000,4.94191396952,3772054.96452,101175.375185,0,0.123819298418
38,123456789,3039388257,R123&R1336MZZZ&R141B&R21&RE245FA2,0.340000;0.040000;0.460000;0.100000;0.060000,5.0004541996,3551378.36119,99990.9168332,0,0.106698957858
38,123456789,3039388257,R1234ZEZ&R142B&R21&R245FA&RE245FA2,0.060000;0.480000;0.360000;0.060000;0.040000,4.52008916448,6336471.60715,110617.286918,0,inf
38,123456789,3039388257,R1233ZDE&R142B&R21&R245FA&R365MFC,0.020000;0.140000;0.780000;0.020000;0.040000,4.89237114613,5976919.38763,102199.932316,0,0.60351023987
38,123456789,3039388257,R123&R1233ZDE&R1336MZZZ&R141B&R21,0.300000;0.120000;0.040000;0.440000;0.100000,4.97544600606,3641042.5972,100493.503375,0,0.0761533041701
38,123456789,3039388257,R123&R1233ZDE&R1336MZZZ&R141B&R21,0.260000;0.120000;0.060000;0.380000;0.180000,4.92290723673,3795176.93435,101566.00073,0,0.518076991046
38,123456789,3039388257,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.100000;0.080000;0.340000;0.400000;0.080000,4.6055480614,6125252.33228,108564.712241,0,0.821075375517
38,123456789,3039388257,R1234ZEZ&R142B&R21&R245FA&RE245FA2,0.100000;0.400000;0.360000;0.100000;0.040000,4.53435284436,6188407.68312,110269.318944,0,0.337117347118
38,123456789,3039388257,R1233ZDE&R1234ZEZ&R21&R245CA&R245FA,0.140000;0.120000;0.560000;0.100000;0.080000,4.91592314164,5546600.54876,101710.296438,0,0.43078493199
38,123456789,3039388257,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.080000;0.100000;0.180000;0.580000;0.060000,4.79981345593,6063386.89206,104170.715089,0,1.12080260458
38,123456789,3039388257,R123&R1336MZZZ&R141B&R21&RE245FA2,0.340000;0.040000;0.460000;0.120000;0.040000,4.99638635159,3586134.47739,100072.32524,0,0.105156157007
38,123456789,3039388257,R123&R1234ZEZ&R142B&R21&R245CA,0.060000;0.140000;0.360000;0.420000;0.020000,4.59103104077,6161074.84934,108907.998129,0,0.297963817388
38,123456789,3039388257,R123&R1336MZZZ&R141B&R21&RE245FA2,0.300000;0.040000;0.440000;0.160000;0.060000,4.95999596096,3658618.88803,100806.533702,0,0.0796550698172
38,123456789,3039388257,R123&R1336MZZZ&R141B&R21&RE245FA2,0.320000;0.040000;0.500000;0.080000;0.060000,5.02371548857,3504095.00162,99527.929306,0,0.0709043991833
38,123456789,3039388257,R123&R1336MZZZ&R141B&R21&RE245FA2,0.400000;0.040000;0.460000;0.060000;0.040000,5.03983761965,3488435.84736,99209.5455717,0,0.14048922106
38,123456789,3039388257,R123&R1233ZDE&R141B&R21&RE245FA2,0.300000;0.120000;0.420000;0.100000;0.060000,4.95514769454,3661889.0835,100905.165864,0,0.0325288740924
38,123456789,3039388257,R123&R1233ZDE&R1336MZZZ&R141B&R21,0.320000;0.120000;0.060000;0.420000;0.080000,4.97621947328,3606131.85922,100477.883398,0,0.0935513331236
39,123456789,2659695837,R123&R1233ZDE&R141B&R245CA&RE245FA2,0.020000;0.220000;0.660000;0.020000;0.080000,5.02536304033,3449182.25554,99495.2993421,0,inf
39,123456789,2659695837,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.100000;0.080000;0.620000;0.140000,4.88054347552,5949559.03508,102447.607015,0,0.582239106927
39,123456789,2659695837,R123&R1233ZDE&R141B&R21&RE245FA2,0.040000;0.120000;0.660000;0.080000;0.100000,5.00586570294,3505614.76638,99882.8234058,0,0.786589197217
39,123456789,2659695837,R1234ZEZ&R141B&R142B&R21&R245FA,0.040000;0.020000;0.700000;0.220000;0.020000,4.39521970781,6635164.13256,113759.95587,0,inf
39,123456789,2659695837,R1234ZEZ&R142B&R21&R245CA&R245FA,0.060000;0.580000;0.300000;0.020000;0.040000,4.48290004515,6559468.23495,111534.942775,0,1.01749243676
39,123456789,2659695837,R123&R1234ZEZ&R21&R245CA&R245FA,0.080000;0.060000;0.700000;0.080000;0.080000,4.98787465711,5652774.34641,100243.096383,0,0.834645150112
39,123456789,2659695837,R1234ZEZ&R142B&R21&R245CA&R245FA,0.060000;0.340000;0.480000;0.040000;0.080000,4.67154026439,6293399.05955,107031.080051,0,0.801190708721
39,123456789,2659695837,R1234ZEZ&R142B&R21&R245CA&R245FA,0.060000;0.180000;0.580000;0.080000;0.100000,4.80262151766,6048098.91017,104109.807146,0,0.658333555485
39,123456789,2659695837,R123&R1233ZDE&R141B&R245CA&RE245FA2,0.080000;0.200000;0.620000;0.020000;0.080000,5.02071085556,3459162.0451,99587.4915693,0,0.0758205977512
39,123456789,2659695837,R123&R1234ZEZ&R21&R245CA&R245FA,0.020000;0.100000;0.660000;0.100000;0.120000,4.96234645221,5749103.06796,100758.785146,0,0.418025039709
39,123456789,2659695837,R123&R1234ZEZ&R142B&R21&R245FA,0.040000;0.080000;0.280000;0.500000;0.100000,4.69031551542,6157194.78825,106602.636508,0,0.489802708454
40,123456789,3840731549,R1234ZEZ&R1336MZZZ&R141B&R245CA&RE245FA2,0.140000;0.160000;0.520000;0.060000;0.120000,5.14381541871,3422821.12928,97204.1100428,0,inf
40,123456789,3840731549,R1234ZEZ&R142B&R21&R245CA&R245FA,0.120000;0.420000;0.360000;0.040000;0.060000,4.55216462754,6314375.52676,109837.855374,0,inf
40,123456789,3840731549,R1224YDZ&R1234ZEZ&R141B&R21&RE245FA2,0.080000;0.140000;0.060000;0.700000;0.020000,4.97148369925,5605552.91902,100573.59739,0,0.251328026908
40,123456789,3840731549,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.100000;0.160000;0.060000;0.520000;0.160000,4.82393304789,5778536.16104,103649.863096,0,0.603388625781
40,123456789,3840731549,R1233ZDE&R1234ZEZ&R142B&R21&R365MFC,0.120000;0.020000;0.220000;0.620000;0.020000,4.77976938899,5967850.50764,104607.55725,0,0.319852288176
40,123456789,3840731549,R1234ZEZ&R142B&R21&R245CA&R245FA,0.140000;0.300000;0.420000;0.060000;0.080000,4.63191272572,6134189.48717,107946.766187,0,0.394363237327
40,123456789,3840731549,R1234ZEZ&R142B&R21&R245CA&R245FA,0.060000;0.220000;0.520000;0.080000;0.120000,4.74121201453,6050231.12808,105458.266466,0,0.266690945781
40,123456789,3840731549,R123&R1234ZEZ&R21&R245CA&R245FA,0.020000;0.160000;0.620000;0.080000;0.120000,4.93620266506,5746399.98661,101292.437513,0,0.464247413805
40,123456789,3840731549,R1224YDZ&R123&R21&R245CA&RE245FA2,0.100000;0.040000;0.720000;0.080000;0.060000,5.01095049517,5508795.31868,99781.4687017,0,0.922733526773
40,123456789,3840731549,R1224YDZ&R123&R1336MZZZ&R141B&R21,0.040000;0.260000;0.080000;0.560000;0.060000,5.02810724829,3473377.38578,99440.997439,0,1.14997473334
40,123456789,3840731549,R123&R1234ZEZ&R21&R245CA&R245FA,0.060000;0.140000;0.640000;0.080000;0.080000,4.95108948618,5666850.8222,100987.873759,0,0.165239745732
40,123456789,3840731549,R1234ZEZ&R142B&R21&R245CA&R245FA,0.120000;0.360000;0.380000;0.060000;0.080000,4.58272536225,6187400.23354,109105.381727,0,0.274308007997
40,123456789,3840731549,R1234ZEZ&R1336MZZZ&R142B&R21&R245FA,0.020000;0.040000;0.420000;0.440000;0.080000,4.56398672015,6227687.70965,109553.34243,0,0.142117374145
40,123456789,3840731549,R1234ZEZ&R142B&R21&R245CA&R245FA,0.160000;0.180000;0.520000;0.060000;0.080000,4.75655311109,6038051.01911,105118.136668,0,0.160995487997
40,123456789,3840731549,R1234ZEZ&R142B&R21&R245CA&R245FA,0.160000;0.400000;0.360000;0.040000;0.040000,4.55344040099,6294615.17195,109807.081233,0,0.0724812765909
40,123456789,3840731549,R123&R142B&R21&R245CA&R245FA,0.040000;0.320000;0.500000;0.080000;0.060000,4.68467569378,6088779.46869,106730.97407,0,0.410744313558
41,123456789,911466434,R1224YDZ&R123&R1233ZDE&R1336MZZZ&R141B,0.060000;0.280000;0.100000;0.080000;0.480000,4.98760449367,3480405.20473,100248.526248,0,0.109306113949
41,123456789,911466434,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.020000;0.040000;0.140000;0.700000;0.100000,4.91373833518,6034963.22639,101755.520114,0,0.176660889508
41,123456789,911466434,R123&R1233ZDE&R1336MZZZ&R141B&R245CA,0.180000;0.120000;0.080000;0.480000;0.140000,4.97110922962,3497135.34386,100581.173518,0,0.758002653083
41,123456789,911466434,R1224YDZ&R1234ZEZ&R142B&R21&RE245FA2,0.060000;0.200000;0.460000;0.260000;0.020000,4.43000341266,6222709.90232,112866.730209,0,inf
41,123456789,911466434,R1224YDZ&R1234ZEZ&R142B&R21&R365MFC,0.060000;0.200000;0.340000;0.380000;0.020000,4.54155369363,6104678.12565,110094.481697,0,1.42379368026
41,123456789,911466434,R123&R1233ZDE&R1336MZZZ&R141B&R245CA,0.200000;0.060000;0.080000;0.520000;0.140000,5.0127275844,3445956.28795,99746.0946324,0,0.185353961489
41,123456789,911466434,R123&R1233ZDE&R1336MZZZ&R141B&R245CA,0.180000;0.080000;0.080000;0.520000;0.140000,5.00282357422,3456693.02803,99943.5603879,0,0.0872251670355
41,123456789,911466434,R1224YDZ&R1233ZDE&R1234ZEZ&R142B&R21,0.140000;0.020000;0.200000;0.020000;0.620000,4.93037854961,5770666.3587,101412.091378,0,0.340308259715
41,123456789,911466434,R1224YDZ&R123&R1336MZZZ&R141B&R245FA,0.080000;0.020000;0.100000;0.760000;0.040000,5.05352883306,3357635.10457,98940.76328,0,0.195741669247
41,123456789,911466434,R1224YDZ&R1233ZDE&R142B&R21&RE245FA2,0.080000;0.040000;0.520000;0.320000;0.040000,4.47473371103,6197702.88394,111738.492677,0,0.413768854596
41,123456789,911466434,R123&R1336MZZZ&R141B&R245FA&RE245FA2,0.020000;0.100000;0.700000;0.060000;0.120000,5.06176210525,3301248.62805,98779.8299492,0,inf
41,123456789,911466434,R123&R1234ZEZ&R141B&R142B&R21,0.020000;0.080000;0.020000;0.140000;0.740000,4.90976934085,6103187.99629,101837.777966,0,1.20495339632
41,123456789,911466434,R123&R1233ZDE&R1234ZEZ&R141B&R21,0.040000;0.100000;0.140000;0.060000;0.660000,4.96345550201,5482054.95328,100736.271293,0,0.901674104052
42,123456789,246389011,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.020000;0.120000;0.380000;0.340000;0.140000,4.54680899122,6226124.36876,109967.232176,0,inf
42,123456789,246389011,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.080000;0.120000;0.260000;0.480000;0.060000,4.69137293092,6113492.14148,106578.608728,0,0.397806274136
42,123456789,246389011,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.040000;0.100000;0.340000;0.380000;0.140000,4.5914366964,6175334.8665,108898.376056,0,0.287497768369
42,123456789,246389011,R123&R1233ZDE&R142B&R21&R245CA,0.040000;0.040000;0.060000;0.720000;0.140000,4.98163155982,5723225.9846,100368.723378,0,0.336848581208
42,123456789,246389011,R1234ZEZ&R142B&R21&R245CA&R245FA,0.080000;0.360000;0.420000;0.100000;0.040000,4.615159186,6169641.17657,108338.62492,0,0.154104346194
42,123456789,246389011,R1233ZDE&R1336MZZZ&R141B&R21&R245CA,0.060000;0.160000;0.680000;0.080000;0.020000,5.01915920721,3436250.06374,99618.2785518,0,0.156439290959
42,123456789,246389011,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.120000;0.080000;0.680000;0.060000,4.92732885626,6006830.21096,101474.85881,0,0.991011096678
42,123456789,246389011,R123&R141B&R21&R245CA&RE245FA2,0.480000;0.360000;0.040000;0.060000;0.060000,4.99999846989,3538974.47963,100000.030602,0,0.872990536885
42,123456789,246389011,R1234ZEZ&R142B&R21&R245CA&R245FA,0.120000;0.320000;0.420000;0.060000;0.080000,4.62657749181,6165984.53634,108071.247242,0,0.279058096596
42,123456789,246389011,R1234ZEZ&R21&R245CA&R245FA&R365MFC,0.080000;0.760000;0.080000;0.040000;0.040000,4.9823258187,5673499.24674,100354.737565,0,0.0803180790413
42,123456789,246389011,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.040000;0.120000;0.260000;0.460000;0.120000,4.678119455,6138079.04809,106880.554208,0,0.29348405428
42,123456789,246389011,R1233ZDE&R141B&R245CA&R245FA&R365MFC,0.080000;0.700000;0.040000;0.080000;0.100000,5.03071537689,3384496.20618,99389.4431589,0,inf
42,123456789,246389011,R123&R1233ZDE&R141B&R245CA&R365MFC,0.140000;0.100000;0.560000;0.080000;0.120000,5.02612682779,3387518.19864,99480.1796953,0,0.0637273256979
42,123456789,246389011,R1234ZEZ&R142B&R21&R245CA&R245FA,0.080000;0.220000;0.560000;0.080000;0.060000,4.77065656298,6108004.7866,104807.376804,0,1.00763890663
42,123456789,246389011,R1224YDZ&R1234ZEZ&R1336MZZZ&R21&R245FA,0.080000;0.060000;0.060000;0.780000;0.020000,4.9939030347,5633309.59748,100122.08818,0,0.821216580426
42,123456789,246389011,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.020000;0.140000;0.360000;0.340000;0.140000,4.55059492949,6194531.2418,109875.743226,0,0.211144435956
43,123456789,3740381592,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.120000;0.100000;0.020000;0.560000;0.200000,4.87575871725,5715390.67824,102548.142555,0,0.499165499803
43,123456789,3740381592,R1224YDZ&R1234ZEZ&R141B&R21&RE245FA2,0.060000;0.060000;0.020000;0.780000;0.080000,5.0272805311,5655098.3594,99457.3501332,0,inf
43,123456789,3740381592,R1224YDZ&R1234ZEZ&R141B&R142B&R21,0.080000;0.100000;0.020000;0.520000;0.280000,4.44333496945,6305079.12541,112528.090598,0,inf
43,123456789,3740381592,R1234ZEZ&R142B&R21&R245CA&R245FA,0.080000;0.120000;0.580000;0.040000;0.180000,4.82728145053,5995469.70831,103577.967252,0,0.321112945439
43,123456789,3740381592,R1224YDZ&R1234ZEZ&R142B&R21&R245CA,0.060000;0.060000;0.200000;0.580000;0.100000,4.79350839109,5998465.10498,104307.734379,0,0.258914604256
43,123456789,3740381592,R1224YDZ&R1234ZEZ&R142B&R21&R245CA,0.060000;0.080000;0.140000;0.600000;0.120000,4.83981435998,5890918.13252,103309.747608,0,0.592708873784
43,123456789,3740381592,R1224YDZ&R1234ZEZ&R141B&R142B&R21,0.060000;0.060000;0.040000;0.220000;0.620000,4.77527737087,6049781.5637,104705.95971,0,0.467763075147
43,123456789,3740381592,R1224YDZ&R1234ZEZ&R141B&R21&R245FA,0.040000;0.100000;0.040000;0.620000;0.200000,4.89506288377,5685949.88065,102143.733773,0,0.588706019989
43,123456789,3740381592,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.080000;0.280000;0.440000;0.140000,4.65786733426,6109369.9281,107345.264285,0,0.28278237465
43,123456789,3740381592,R1224YDZ&R1234ZEZ&R141B&R142B&R21,0.060000;0.080000;0.040000;0.360000;0.460000,4.60953649669,6163758.81435,108470.775827,0,1.0650054159
43,123456789,3740381592,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.080000;0.080000;0.240000;0.480000;0.120000,4.6938307954,6081401.89687,106522.800202,0,0.464435636937
43,123456789,3740381592,R1234ZEZ&R142B&R21&R245CA&R245FA,0.080000;0.300000;0.460000;0.100000;0.060000,4.665191579,6106254.49913,107176.73466,0,0.16754008554
44,123456789,401640570,R1224YDZ&R142B&R21&R245FA&RE245FA2,0.060000;0.040000;0.680000;0.180000;0.040000,4.92085454734,5822211.14848,101608.368057,0,0.112588518804
44,123456789,401640570,R1233ZDE&R1234ZEZ&R142B&R21&RE245FA2,0.060000;0.060000;0.120000;0.720000;0.040000,4.91946581749,5978684.89361,101637.051369,0,0.613591349952
44,123456789,401640570,R1224YDZ&R1233ZDE&R1234ZEZ&R21&RE245FA2,0.160000;0.060000;0.080000;0.620000;0.080000,4.93573938651,5452462.40657,101301.945027,0,0.076086148091
44,123456789,401640570,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.040000;0.020000;0.220000;0.560000;0.160000,4.77071252424,6142677.35903,104806.147396,0,1.08497053576
44,123456789,401640570,R1224YDZ&R1234ZEZ&R21&R245FA&RE245FA2,0.120000;0.080000;0.640000;0.140000;0.020000,4.92933017229,5733326.82231,101433.659853,0,0.131284302518
44,123456789,401640570,R1234ZEZ&R142B&R21&R245FA&RE245FA2,0.100000;0.320000;0.440000;0.100000;0.040000,4.62077943079,6146472.10265,108206.852867,0,0.586870889655
44,123456789,401640570,R1224YDZ&R1233ZDE&R1234ZEZ&R21&RE245FA2,0.160000;0.140000;0.060000;0.600000;0.040000,4.94491214986,5430447.46211,101114.030916,0,0.703851684703
44,123456789,401640570,R1336MZZZ&R141B&R245CA&R365MFC&RE347MCCHFE7000,0.020000;0.900000;0.040000;0.020000;0.020000,5.21607575761,3231800.92328,95857.5034634,0,inf
44,123456789,401640570,R1336MZZZ&R141B&R21&RE245FA2&RE347MCCHFE7000,0.040000;0.760000;0.080000;0.040000;0.080000,5.05262302576,3303406.91418,98958.5008521,0,0.154386604607
44,123456789,401640570,R141B&R245CA&R245FA&R365MFC&RE347MCCHFE7000,0.800000;0.060000;0.040000;0.060000;0.040000,5.12754280408,3256182.35867,97512.5940641,0,0.188792672026
44,123456789,401640570,R1336MZZZ&R141B&R245CA&R245FA&R365MFC,0.020000;0.720000;0.080000;0.140000;0.040000,5.03379496791,3408249.57844,99328.6383708,0,0.167074966659
44,123456789,401640570,R1336MZZZ&R141B&R245CA&R365MFC&RE245FA2,0.040000;0.820000;0.060000;0.040000;0.040000,5.17459212706,3252776.35185,96625.9731633,0,0.289776868793
44,123456789,401640570,R1336MZZZ&R141B&R245CA&R245FA&R365MFC,0.020000;0.700000;0.060000;0.160000;0.060000,5.01260762938,3415212.65131,99748.4816225,0,0.177081838825
44,123456789,401640570,R1234ZEZ&R142B&R21&R245FA&RE245FA2,0.060000;0.380000;0.440000;0.100000;0.020000,4.61902520208,6312195.03417,108247.948025,0,inf
44,123456789,401640570,R1224YDZ&R1336MZZZ&R141B&R21&R365MFC,0.100000;0.060000;0.700000;0.120000;0.020000,4.98006144359,3544161.08488,100400.367679,0,0.106180681447
44,123456789,401640570,R123&R1336MZZZ&R141B&R21&R365MFC,0.100000;0.020000;0.620000;0.240000;0.020000,4.97873298884,3723622.38945,100427.157094,0,0.728821711862
44,123456789,401640570,R1224YDZ&R123&R141B&R245CA&R365MFC,0.140000;0.160000;0.580000;0.040000;0.080000,4.98224306834,3432243.64917,100356.404363,0,0.148984624957
44,123456789,401640570,R1336MZZZ&R141B&R245CA&R365MFC&RE245FA2,0.060000;0.640000;0.120000;0.060000;0.120000,5.0680054716,3275874.61007,98658.1413145,0,0.0962751739283
44,123456789,401640570,R1224YDZ&R1234ZEZ&R1336MZZZ&R21&RE245FA2,0.160000;0.120000;0.040000;0.660000;0.020000,4.93122414708,5524423.93566,101394.701414,0,0.112543226716
44,123456789,401640570,R1336MZZZ&R141B&R245CA&RE245FA2&RE347MCCHFE7000,0.100000;0.680000;0.120000;0.080000;0.020000,5.07902053723,3270901.62499,98444.1776391,0,0.161238711685
44,123456789,401640570,R1336MZZZ&R141B&R245CA&R365MFC&RE245FA2,0.040000;0.720000;0.100000;0.040000;0.100000,5.11740745699,3270859.00971,97705.723885,0,0.161233963585
45,123456789,1077917465,R123&R1234ZEZ&R141B&R21&R245CA,0.160000;0.040000;0.660000;0.020000;0.120000,5.01886410527,3465796.03963,99624.1359623,0,inf
45,123456789,1077917465,R123&R1233ZDE&R1336MZZZ&R141B&R21,0.160000;0.100000;0.100000;0.580000;0.060000,5.01644664457,3488676.93004,99672.1455299,0,0.0757183882242
45,123456789,1077917465,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.140000;0.240000;0.400000;0.160000,4.63154574257,6015035.83006,107955.31941,0,0.26452648742
45,123456789,1077917465,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.040000;0.460000;0.300000;0.140000,4.5024153726,6237718.32472,111051.504276,0,inf
